region,date,blase,netflix and chill,glock,lowkey,pleb,quan,pepe,stoop,burnt,simmer,chapo,spry,vape,tome,nae nae,shudder,wap,triggered,shook,juju,broccoli,woke,holosexual,shill,gaslighting,bigly,SJW,dank memes,vexing,bough,brandish,boolin,quash,wavy
NC,10/30/16,0.10115,0.07877,0.15787,0.03333,0.03975,0.04500,0.10980,0.04780,0.10716,0.07973,0.01868,0.13643,0.05199,0.13657,0.06535,0.19864,0.08956,0.32703,0.14988,0.64298,0.39283,0.25326,0.04119,0.15651,0.15914,0.04935,0.10885,0.30823,0.16350,0.08768,0.12298,0.23907,0.02144,0.12210
ND,10/30/16,0.10373,0.17624,,0.12153,0.19567,0.05679,,0.06535,,0.09022,0.02044,0.09732,0.18544,0.28912,,0.17153,,0.35184,0.16394,0.34030,0.22615,,0.09654,,0.18008,0.08997,,,0.13413,0.06255,,,0.02198,0.09106
NE,10/30/16,0.06684,0.07571,0.05755,0.03915,0.04203,0.03659,0.12618,0.04211,0.02463,0.17441,0.01975,0.15678,0.07170,0.04658,0.02879,0.11053,0.07636,0.34007,0.18487,0.16446,0.25501,0.26122,0.06221,0.17117,0.08703,0.04058,0.04795,0.38794,0.21607,,0.10835,,0.00708,0.05868
NH,10/30/16,0.15369,,0.04411,0.03001,0.12886,0.08415,0.19343,0.06456,0.11327,0.08912,0.02019,0.09613,0.05495,0.03570,0.04413,0.12708,0.04682,0.86887,0.24292,0.58828,0.44676,0.40044,0.04768,0.21866,0.13341,0.08888,0.29403,0.29735,0.26499,,0.04152,0.35222,0.02171,0.17991
NJ,10/30/16,0.22816,0.04308,0.05954,0.08911,0.06956,0.05678,0.15141,0.13504,0.16815,0.08119,0.01771,0.12326,0.11619,0.17345,0.05360,0.14864,0.10426,0.52769,0.27866,0.93004,0.32410,0.23644,0.05791,0.12395,0.13804,0.06717,0.18849,0.34513,0.09835,0.08338,0.08967,0.26145,0.03077,0.16389
NM,10/30/16,0.13341,0.10074,0.07658,0.02605,0.02796,0.04869,0.10074,0.08405,0.13109,0.09670,0.02629,0.16689,,0.15494,,0.22062,0.04064,0.45252,0.21085,0.65653,0.29086,0.52138,0.04139,0.15185,0.07720,0.03857,0.12761,0.41297,0.05750,0.16089,0.14418,0.07644,,0.03904
NV,10/30/16,0.16541,0.06245,0.17091,0.05168,0.09707,0.02415,0.08327,0.13895,0.17878,0.02877,0.02607,0.10346,0.11828,0.21515,0.01900,0.16412,0.05039,0.59846,0.29628,0.25324,0.28851,0.23703,0.08211,0.11297,0.05743,0.04209,0.18986,0.48642,0.14259,0.05320,0.01788,0.03791,0.00935,0.17425
NY,10/30/16,0.12644,0.04725,0.09428,0.05651,0.03606,0.03711,0.11418,0.09855,0.13257,0.08730,0.01336,0.13698,0.08483,0.15078,0.03593,0.18538,0.06433,0.35593,0.20190,0.54312,0.39787,0.35406,0.05338,0.11350,0.10862,0.06920,0.13092,0.15737,0.12810,0.07703,0.08664,0.19717,0.01602,0.15334
OH,10/30/16,0.13189,0.05212,0.08452,0.06469,0.08101,0.02015,0.11581,0.06184,0.09494,0.04002,0.01088,0.16692,0.05045,0.12397,0.01585,0.11159,0.05887,0.41097,0.19392,0.64405,0.40792,0.22177,0.07993,0.17282,0.12780,0.04896,0.14963,0.36318,0.17452,0.08138,0.10939,0.26361,0.02600,0.12926
OK,10/30/16,0.10344,0.11717,0.09897,0.05386,0.01445,,0.13887,0.07241,0.11858,0.06998,0.00453,0.12940,0.01644,0.12814,,0.11404,0.04202,0.42884,0.14532,0.37707,0.60141,0.15721,0.06418,0.07849,0.09977,0.02393,0.13193,0.37357,0.17834,0.04158,0.07453,0.07902,0.02436,0.08072
OR,10/30/16,0.17223,0.08482,0.07737,0.07018,0.08475,0.03280,0.11309,0.01887,0.11036,0.12374,0.01475,0.21076,0.06961,0.21914,0.06450,0.13621,0.06159,0.44447,0.20119,0.36848,0.34285,0.21948,0.05575,0.21735,0.28600,0.05196,0.27933,0.15645,0.11619,0.04515,0.08497,0.10297,0.01269,0.05259
PA,10/30/16,0.09774,0.03998,0.09351,0.09225,0.06829,0.02676,0.10251,0.08895,0.12805,0.07557,0.00856,0.10699,0.06019,0.11351,0.03742,0.12122,0.07196,0.36376,0.19310,0.52553,0.48537,0.29710,0.08086,0.13442,0.12255,0.05840,0.18698,0.23952,0.18958,0.05893,0.13644,0.23333,0.02531,0.13348
RI,10/30/16,0.02942,0.03333,0.15200,0.20682,0.07400,0.03222,0.04443,0.07415,0.17346,0.02559,,0.33125,0.08416,0.04100,0.05069,0.19461,0.10755,0.34928,0.09300,0.96524,0.57726,0.45993,,0.15069,0.05107,0.04083,0.16885,0.06831,0.15218,,0.09538,0.40454,0.01247,0.20663
SC,10/30/16,0.09586,0.05429,0.02751,0.03744,0.02009,0.05248,0.09652,0.08053,0.12952,0.10423,0.01889,0.11992,0.02856,0.08907,0.05505,0.13211,0.08031,0.48774,0.13889,0.76005,0.48765,0.17171,0.08922,0.15003,0.11095,0.03326,0.02292,0.38948,0.26858,0.12524,0.06475,0.13731,0.01693,0.14026
SD,10/30/16,0.15324,0.11572,0.08797,0.11970,0.12848,,0.23145,0.12873,0.30116,0.17772,,0.19171,0.07306,,0.08800,0.08447,,0.17327,0.08074,0.50277,0.33410,0.09982,,0.26164,0.08868,0.01772,,0.11860,,,,,0.02165,
TN,10/30/16,0.10828,0.12849,0.10655,0.07853,0.05187,0.05081,0.07787,0.08446,0.11399,0.10763,0.01422,0.11610,0.07006,0.18683,0.02665,0.13642,0.05183,0.22736,0.14669,0.35523,0.44966,0.21158,0.09597,0.12325,0.10742,0.04293,0.10357,0.14365,0.09334,0.06218,0.16717,0.15953,0.02622,0.04527
TX,10/30/16,0.11396,0.05429,0.11189,0.07487,0.08305,0.03149,0.10456,0.07784,0.13030,0.08708,0.01763,0.16589,0.06474,0.18555,0.02752,0.11801,0.04867,0.39198,0.33163,0.52764,0.45049,0.27473,0.09120,0.13457,0.07766,0.04287,0.12531,0.30662,0.15976,0.10147,0.08806,0.21603,0.02212,0.11782
UT,10/30/16,0.10234,0.12880,0.19583,0.03997,0.15730,0.04980,0.12021,0.08597,0.05028,0.09891,0.01792,0.12803,0.08132,0.19017,0.01959,0.01880,0.02078,0.40499,0.25161,0.33576,0.19834,0.19998,0.04233,0.25240,0.27639,0.03156,0.19578,0.18480,0.05882,0.05486,0.05530,0.03909,0.01928,0.13976
VA,10/30/16,0.11141,0.06921,0.13617,0.05053,0.05424,0.03935,0.13027,0.07246,0.06887,0.06565,0.01416,0.14837,0.04626,0.19034,0.05573,0.10104,0.04270,0.40231,0.20450,0.67212,0.38395,0.25986,0.05352,0.17795,0.13727,0.04240,0.13408,0.32543,0.14872,0.04334,0.09905,0.29653,0.02437,0.23980
VT,10/30/16,0.11342,0.12847,,,,0.06209,0.17129,0.07146,0.25075,,,0.31924,0.08111,0.86936,,0.18756,0.10365,0.38471,0.08963,0.37210,0.61819,,,,,0.05903,0.48819,0.52663,0.14666,0.13678,0.27579,0.19495,0.02403,0.19914
WA,10/30/16,0.12956,0.08048,0.17273,0.04407,0.07884,0.01830,0.08836,0.06319,0.12935,0.09815,0.01153,0.08626,0.08667,0.15144,0.04320,0.11058,0.06493,0.41818,0.21798,0.42504,0.30070,0.39200,0.10113,0.13558,0.21042,0.04930,0.21587,0.22316,0.11889,0.05040,0.06098,0.24425,0.02480,0.13208
WI,10/30/16,0.03130,0.08509,0.10781,0.05134,0.09447,0.06169,0.16072,0.07888,0.06459,0.07078,0.01480,0.11747,0.07610,0.11342,0.01078,0.08282,0.05149,0.47776,0.16820,0.49290,0.47768,0.33028,0.05826,0.11757,0.08694,0.03910,0.17964,0.36334,0.21046,0.08304,0.07104,0.30128,0.00796,0.14289
WV,10/30/16,0.16872,0.03185,0.09685,0.03295,,0.03079,0.12741,0.03543,0.16579,0.02446,0.02216,0.10553,0.04022,0.11757,,0.41852,0.02570,0.19077,0.17778,0.36903,0.30653,0.05495,0.10468,0.14403,0.04882,0.04878,,0.32643,0.50907,0.06782,0.04559,0.58000,,0.09875
WY,10/30/16,,,,0.18564,0.09963,0.17350,,0.09983,0.11677,,,,,0.22083,,0.13102,0.07241,0.13437,0.25044,0.25992,0.51822,0.15482,,0.13527,0.13755,0.02749,,0.18394,,,,,,0.13911
AK,11/6/16,0.15720,0.11871,0.18048,0.12279,0.13180,,,0.26411,0.15447,0.09116,0.02065,0.09833,0.07494,0.14606,,0.08665,0.04789,0.26661,0.24846,,0.11424,0.51198,0.19507,0.53678,0.18194,0.14545,,0.36497,0.13552,,0.08494,,0.02221,0.09201
AL,11/6/16,0.08302,0.06583,0.18588,0.04864,0.05221,0.03636,0.05016,0.03139,0.13461,0.11554,0.01636,0.12464,0.06531,0.11571,0.07152,0.10984,0.03794,0.23938,0.10498,0.57201,0.28961,0.42182,0.06181,0.19844,0.21619,0.12387,0.21442,0.30841,0.08589,0.09011,0.05383,0.31394,0.00352,0.16035
AR,11/6/16,0.08899,0.01680,0.33207,0.08689,0.07461,0.04872,0.15681,0.01869,0.08745,0.10321,0.04091,0.38966,0.06364,0.16537,0.07666,0.04906,0.09489,0.50311,0.32820,0.29197,0.48503,0.23187,,0.15193,0.15449,0.10807,0.17025,0.30992,0.03836,0.10732,0.55299,0.15296,0.01257,0.23439
AZ,11/6/16,0.11730,0.04983,0.17677,0.07445,0.10450,0.02676,0.11073,0.08007,0.09365,0.07652,0.01541,0.09172,0.08389,0.16349,,0.13741,0.03574,0.54712,0.27038,0.41693,0.29837,0.40115,0.08188,0.13352,0.11879,0.11362,0.15429,0.28369,0.16433,0.11199,0.24562,0.16802,0.02279,0.15448
CA,11/6/16,0.09736,0.04046,0.12063,0.07304,0.08809,0.03835,0.15234,0.08915,0.14041,0.08225,0.03809,0.14327,0.07864,0.13082,0.03379,0.15986,0.04865,0.52272,0.42070,0.45732,0.35582,0.60501,0.08214,0.20570,0.13984,0.10864,0.29950,0.27646,0.11594,0.07603,0.08970,0.15411,0.01514,0.16850
CO,11/6/16,0.17647,0.04703,0.08939,0.03041,0.03264,0.01137,0.13327,0.08503,0.12241,0.05869,0.03273,0.13636,0.06682,0.13021,0.02683,0.09442,0.02846,0.39615,0.18049,0.35762,0.20369,0.42601,0.05797,0.15951,0.12615,0.10986,0.35749,0.26512,0.09397,0.08137,0.17670,0.16059,0.01320,0.07291
CT,11/6/16,0.07310,0.05520,0.12591,0.08566,0.03065,0.04447,0.20856,0.08189,0.10776,0.05652,0.01280,0.22865,0.12199,0.13585,0.05598,0.12090,0.05197,0.44086,0.32098,0.82617,0.49583,0.60320,0.07559,0.22188,0.21151,0.22548,0.16317,0.26403,0.08403,0.02939,0.03950,0.19545,0.01033,0.14263
DC,11/6/16,0.09949,0.03756,0.08567,0.03886,0.04171,0.00908,0.08766,0.06269,0.08554,0.04327,0.01307,0.10891,0.04743,0.13866,0.01428,0.17825,0.04547,0.28124,0.26209,0.35363,0.34343,0.59947,0.03086,0.19817,0.27347,0.16398,0.23793,0.09625,0.10721,0.05999,0.01344,0.25650,0.03162,0.10191
DE,11/6/16,,0.04329,0.06581,0.04477,0.19224,,0.17315,0.24078,,0.03324,0.01506,0.21514,,0.15978,,0.25280,0.10478,0.32408,0.12080,0.25076,0.49991,0.59743,0.07113,0.13049,0.26538,0.17238,0.43867,0.26618,0.09884,0.13826,0.18585,,0.01620,0.20131
FL,11/6/16,0.13212,0.02721,0.12153,0.05629,0.07931,0.04110,0.08844,0.08703,0.05975,0.07314,0.01893,0.14088,0.04295,0.12974,0.02845,0.21354,0.04940,0.32851,0.24918,0.42365,0.32079,0.34916,0.06707,0.15380,0.10947,0.15994,0.19820,0.21265,0.10096,0.07786,0.06572,0.26839,0.01527,0.12655
GA,11/6/16,0.08086,0.03841,0.08985,0.05196,0.07217,0.07427,0.09061,0.10847,0.08843,0.04538,0.03906,0.14195,0.06156,0.11270,0.03595,0.07334,0.02384,0.28315,0.24325,0.58196,0.34690,0.37211,0.08739,0.18704,0.12226,0.13576,0.23206,0.15746,0.13493,0.09437,0.05074,0.18830,0.00995,0.11451
HI,11/6/16,0.06959,0.02627,0.07990,0.13589,0.08752,0.02540,0.10510,0.05846,0.17096,0.06053,,0.04353,0.14930,0.22631,0.03996,0.07672,0.08480,0.39343,0.65996,0.53274,0.60687,0.31731,0.08635,0.15841,0.20135,0.11268,0.33284,0.16157,,0.08392,0.03760,,0.00983,0.24438
IA,11/6/16,0.03569,0.01347,0.08195,0.08363,0.05985,0.01303,0.10781,0.10494,0.08767,0.08278,0.02344,0.20092,0.02552,0.09948,0.06149,0.09837,0.08698,0.38336,0.15043,0.62450,0.33716,0.41846,0.06643,0.10155,0.02065,0.09907,0.40967,0.19334,0.09230,0.05738,0.11571,0.32715,0.01008,0.08356
ID,11/6/16,0.15600,0.07573,0.07677,0.02611,0.16817,0.02440,0.06732,0.05617,0.16425,0.01939,0.03513,0.04182,0.11157,0.21743,0.11519,0.03686,0.02037,0.56700,0.21136,0.43873,0.24295,0.21776,0.12445,0.19025,0.19345,0.11600,0.19187,0.36221,0.11528,0.18814,0.14452,,0.02834,0.07827
IL,11/6/16,0.12972,0.04898,0.12187,0.06679,0.07416,0.03229,0.12766,0.07183,0.11879,0.08891,0.01782,0.14017,0.06185,0.10136,0.03386,0.20804,0.03593,0.52674,0.28583,0.34180,0.32139,0.50319,0.09512,0.16444,0.13990,0.12344,0.29332,0.29664,0.08134,0.07111,0.10515,0.29730,0.01916,0.11044
IN,11/6/16,0.17583,0.08091,0.13249,0.07726,0.08293,0.03009,0.18259,0.04155,0.03240,0.06692,0.03248,0.10312,0.05502,0.16849,0.03787,0.24536,0.07031,0.41939,0.14765,0.52283,0.39532,0.45101,0.11250,0.14072,0.09539,0.12203,0.25231,0.47205,0.12791,0.15903,0.04454,0.22667,0.01863,0.07719
KS,11/6/16,0.10651,0.05362,0.08153,0.04160,0.04465,0.05184,0.08938,0.08948,0.08722,0.11324,0.02798,0.04442,0.08464,0.18145,0.08156,0.13701,0.05408,0.50183,0.22448,0.42713,0.18062,0.20815,0.06609,0.10103,0.10273,0.12730,0.27171,0.27478,0.09183,0.11418,0.13430,0.12205,0.02006,0.08313
KY,11/6/16,0.07415,0.03150,0.09579,0.04344,0.03497,0.02030,0.12600,0.04672,0.06832,0.05644,0.02192,0.12176,0.03315,0.10335,0.04791,0.06132,0.02542,0.29871,0.13186,0.18248,0.30314,0.36229,0.08627,0.22156,0.12874,0.14152,0.26601,0.17217,0.04795,0.05589,0.13524,0.28679,0.01179,0.14649
LA,11/6/16,0.11275,0.03930,0.19418,0.04065,0.05454,0.03799,0.09170,0.08743,0.10227,0.04526,0.02393,0.08138,0.06203,0.19341,0.02988,0.10040,0.03963,0.41188,0.21934,0.36992,0.20800,0.32203,0.20987,0.08885,0.09034,0.13542,0.14934,0.22150,0.02243,0.05230,0.05624,0.20870,0.01838,0.16752
MA,11/6/16,0.14459,0.04794,0.09111,0.05372,0.07097,0.03090,0.10121,0.08444,0.08318,0.05829,0.01251,0.07280,0.07315,0.11306,0.03646,0.23914,0.04835,0.41275,0.14494,0.45129,0.42289,0.57206,0.11160,0.15655,0.20204,0.19213,0.31376,0.15558,0.08210,0.04678,0.08004,0.29097,0.01794,0.11147
MD,11/6/16,0.22227,0.07369,0.24276,0.06987,0.03409,0.03562,0.07369,0.03416,0.14384,0.14147,0.02137,0.16278,0.06979,0.14357,0.03736,0.14345,0.00496,0.41378,0.20566,0.46247,0.34276,0.48735,0.14127,0.15735,0.15059,0.15990,0.26449,0.15105,0.12619,0.03923,0.08788,0.26091,0.01149,0.12375
ME,11/6/16,0.13093,0.02966,0.18041,0.03068,0.19762,0.08603,0.11866,0.06600,0.19301,0.06834,,0.14744,0.13110,0.10950,0.04512,0.12993,,0.62186,0.04139,0.68740,0.34254,0.30707,,0.26825,0.09092,0.17265,0.52609,0.24322,0.27093,0.06316,0.16980,0.18004,0.02220,0.22993
MI,11/6/16,0.10397,0.05196,0.11060,0.05375,0.07307,0.05358,0.08776,0.08863,0.08114,0.04788,0.01085,0.13199,0.08967,0.14491,0.05269,0.12138,0.02795,0.38381,0.15467,0.45150,0.40002,0.49003,0.10815,0.20884,0.14334,0.19099,0.35103,0.20590,0.11864,0.06269,0.07436,0.24179,0.01685,0.11813
MN,11/6/16,0.03846,0.03735,0.13249,0.02575,0.08293,0.02407,0.11619,0.05540,0.08910,0.10516,0.01949,0.17530,0.08646,0.20678,0.02840,0.08179,0.03013,0.38212,0.19977,0.54087,0.29950,0.68726,0.05114,0.14072,0.17171,0.13347,0.18923,0.28068,0.11370,0.02651,0.10689,0.18890,0.01397,0.11579
MO,11/6/16,0.14816,0.07459,0.08506,0.04501,0.02761,0.03005,0.11604,0.10373,0.09707,0.14798,0.03244,0.14417,0.03925,0.15297,0.01891,0.10891,0.07523,0.31646,0.13011,0.55815,0.29910,0.45041,0.06129,0.14054,0.12385,0.13138,0.40946,0.38223,0.05677,0.05956,0.11565,0.13205,0.01628,0.09636
MS,11/6/16,0.22713,0.09189,0.19560,0.09505,0.02040,0.12437,0.19604,0.10223,0.14349,0.04234,0.03836,0.21313,0.02321,0.15829,0.05591,0.16099,0.10380,0.33022,0.17951,0.47909,0.42446,0.25365,0.18119,0.05540,0.02817,0.11822,0.18624,0.03767,0.20981,0.09783,0.31561,0.11155,0.01375,0.14245
MT,11/6/16,0.08066,0.04568,0.27781,,0.15215,0.08832,,0.20327,0.05944,,,0.22703,0.05768,0.11241,,0.06669,0.11057,0.20519,0.12748,0.39693,0.26377,0.39403,0.07507,0.27542,0.14002,0.04198,0.11573,,0.31289,0.14590,,0.13864,0.01709,0.07081
NC,11/6/16,0.11492,0.04111,0.13021,0.08504,0.04945,0.02981,0.13247,0.10290,0.09361,0.06577,0.03337,0.12486,0.09516,0.13067,0.03126,0.15005,0.04975,0.33341,0.27247,0.56559,0.36924,0.39006,0.11821,0.13425,0.12076,0.14901,0.30376,0.23874,0.14079,0.07659,0.10296,0.15595,0.01538,0.09028
ND,11/6/16,0.14686,,,0.05736,,,,0.06169,0.14431,0.04258,0.01929,0.09187,0.07002,0.06823,,,0.08948,0.41515,0.23213,0.48185,0.21346,0.09567,0.09112,0.16716,0.25496,0.18685,0.42146,0.22732,0.12661,0.05904,0.07936,0.16829,,0.08596
NE,11/6/16,0.04699,0.07096,0.10790,0.07340,0.07879,0.05145,0.02366,0.03947,0.16160,0.09537,0.03086,0.08818,0.03360,0.04366,0.05397,0.10361,0.12883,0.39847,0.17329,0.35971,0.34147,0.24486,0.05831,0.08022,0.19033,0.14130,0.22474,0.32728,0.04051,0.09444,,0.10768,0.01328,0.13751
NH,11/6/16,0.04825,0.05465,0.04155,0.14133,0.18204,,0.14575,0.06080,,0.08394,0.00951,0.31690,0.08626,0.13449,,,0.02205,0.45009,0.11439,0.23745,0.31558,0.42430,0.08981,0.12357,0.33505,0.24275,0.27693,0.05601,,0.08728,0.03911,0.82933,,0.08472
NJ,11/6/16,0.09026,0.05680,0.05758,0.03917,0.07989,0.02197,0.09089,0.05898,0.13305,0.06979,0.02108,0.10038,0.08846,0.13978,0.02880,0.14375,0.07944,0.41393,0.24836,0.53747,0.28425,0.48999,0.09334,0.14840,0.12188,0.17748,0.35498,0.19405,0.12105,0.07660,0.05419,0.19537,0.01275,0.14676
NM,11/6/16,0.12649,0.07164,0.14524,0.04940,0.13258,,0.03184,,0.03108,0.07336,0.01662,0.11869,0.04523,0.08815,,0.17433,0.03854,0.32182,0.16662,0.27669,0.04596,0.41200,0.07849,0.14398,0.10980,0.10241,0.36302,0.29370,0.05453,0.07628,0.10253,0.14495,0.03574,0.03702
NV,11/6/16,0.04180,0.03551,0.14398,0.08571,0.03943,0.01144,0.12626,0.05267,0.09242,0.08181,0.03706,0.21571,0.06726,0.20390,0.03601,0.12097,0.01910,0.60261,0.28079,0.30857,0.34175,0.38800,0.05835,0.21410,0.07257,0.15591,0.26990,0.19410,0.21621,0.03781,0.16941,0.21555,0.01329,0.18349
NY,11/6/16,0.10339,0.03904,0.08268,0.04759,0.03715,0.02291,0.12456,0.09772,0.08709,0.06424,0.01795,0.14091,0.07659,0.10808,0.03605,0.14657,0.05175,0.29438,0.20040,0.41598,0.31667,0.62062,0.05041,0.17023,0.16027,0.17981,0.29673,0.18863,0.06686,0.04008,0.08181,0.19888,0.01513,0.11888
OH,11/6/16,0.13238,0.03665,0.10133,0.05860,0.05550,0.03221,0.08442,0.07414,0.06938,0.08700,0.01391,0.13249,0.05680,0.11480,0.01014,0.11190,0.05109,0.38420,0.20459,0.55017,0.28220,0.48866,0.07118,0.17077,0.13789,0.14189,0.24483,0.28004,0.11413,0.11353,0.08584,0.32361,0.00873,0.16013
OK,11/6/16,0.10879,0.02465,0.16863,0.05099,0.05473,0.03574,0.09859,0.04113,0.01604,0.07571,0.01286,0.10208,0.03890,0.12130,0.01874,0.17992,0.00994,0.42439,0.32672,0.32125,0.33207,0.23386,0.02025,0.16717,0.22665,0.10192,0.21854,0.22733,0.02814,0.09184,0.08818,0.14960,0.01844,0.07641
OR,11/6/16,0.17816,0.02422,0.07364,0.03340,0.07170,0.03121,0.20451,0.05388,0.10504,0.09298,0.01404,0.06687,0.04587,0.09932,0.01228,0.08250,0.07165,0.37470,0.25907,0.18705,0.24859,0.52921,0.05306,0.26768,0.29693,0.11127,0.28632,0.21510,0.16588,0.03438,0.06932,0.14699,0.00906,0.02503
PA,11/6/16,0.13703,0.03162,0.07430,0.04460,0.05745,0.03335,0.08816,0.07675,0.11596,0.07505,0.01700,0.14763,0.07259,0.14148,0.05247,0.10072,0.05798,0.34433,0.19654,0.38300,0.35408,0.42153,0.05668,0.14731,0.17181,0.14969,0.32043,0.26514,0.11814,0.06427,0.11930,0.09596,0.01075,0.15596
RI,11/6/16,0.11321,,0.09750,0.06633,,0.03100,0.25651,0.10701,0.08345,0.09849,,0.10624,0.14170,0.11835,,0.04681,0.07761,0.48009,0.13422,0.65010,0.80221,0.66379,0.15805,,0.09827,0.18661,0.08123,0.26288,0.07321,0.03413,,0.38920,0.02399,0.24851
SC,11/6/16,0.16220,0.01750,0.13303,0.03620,0.05829,0.07613,0.14000,0.08760,0.06831,0.04703,0.03957,0.13046,0.07181,0.08613,0.05323,0.14052,0.05648,0.31443,0.20756,0.45618,0.33680,0.39247,0.04313,0.11869,0.13409,0.12329,0.28817,0.35869,0.07991,0.06520,0.10017,0.21242,0.00655,0.10851
SD,11/6/16,0.09642,0.05461,0.08302,0.16945,,,,0.12150,0.14211,0.12580,0.03800,0.09047,0.03448,,,0.07972,0.08812,0.32705,,0.63267,0.31531,0.37683,0.08973,0.08231,,0.10036,0.13834,0.55963,,,0.07815,,,0.42324
TN,11/6/16,0.05968,0.03380,0.12848,0.05827,0.06255,0.04901,0.06760,0.07521,0.05865,0.05191,0.01764,0.15866,0.07469,0.18715,0.01714,0.10692,0.04091,0.23619,0.12578,0.55480,0.35781,0.38876,0.06480,0.13586,0.10361,0.15186,0.18554,0.20785,0.10290,0.10796,0.14512,0.11968,0.01897,0.07860
TX,11/6/16,0.09520,0.04268,0.11443,0.05577,0.07608,0.03475,0.11533,0.09997,0.10670,0.10265,0.03009,0.14701,0.05673,0.15065,0.03246,0.14432,0.03353,0.42384,0.28370,0.46526,0.36321,0.40695,0.07752,0.13883,0.09124,0.11458,0.27889,0.29240,0.13080,0.08730,0.12860,0.22158,0.01723,0.12885
UT,11/6/16,0.12607,0.05950,0.16285,0.07386,0.13213,0.02301,0.06347,0.11915,0.06194,0.09139,0.01656,0.05915,0.06762,0.24893,0.05430,0.17375,0.05761,0.51675,0.16606,0.44811,0.25196,0.45168,0.07822,0.17937,0.29183,0.10207,0.18090,0.36589,0.10869,0.05068,0.13625,0.14447,0.01781,0.07379
VA,11/6/16,0.15160,0.03903,0.11275,0.08075,0.03900,0.02641,0.09888,0.06079,0.08126,0.10790,0.01630,0.10346,0.05668,0.12006,0.02968,0.11967,0.05669,0.37988,0.26143,0.38438,0.45072,0.65317,0.03207,0.13530,0.16151,0.14347,0.25710,0.31201,0.18715,0.06233,0.14523,0.23690,0.01168,0.27227
VT,11/6/16,,0.18213,0.27693,0.12560,0.06741,0.05869,0.08095,0.13509,0.15801,,,0.10058,0.11500,0.37352,0.27703,0.08864,0.04899,1.00000,0.16944,0.52758,0.11685,0.52372,0.09976,0.09151,0.09305,0.18598,0.15382,0.49778,,0.12927,0.43442,,0.02272,0.09412
WA,11/6/16,0.13788,0.06508,0.13851,0.07628,0.07225,0.03355,0.16196,0.07239,0.09597,0.05996,0.01811,0.22280,0.09038,0.12277,0.05938,0.12034,0.03850,0.50017,0.28451,0.28901,0.30896,0.49396,0.04990,0.18963,0.20612,0.11827,0.37368,0.29344,0.10896,0.04619,0.06209,0.11850,0.02110,0.11432
WI,11/6/16,0.14964,0.04068,0.12371,0.04208,0.09034,0.03933,0.13561,0.11315,0.09706,0.10934,0.02359,0.17973,0.05565,0.10846,0.03094,0.11879,0.02188,0.36549,0.24600,0.45171,0.44371,0.42112,0.11142,0.11242,0.16627,0.10385,0.29203,0.45863,0.09289,0.11550,0.04852,0.22635,0.00761,0.08409
WV,11/6/16,0.10641,0.03013,0.18327,0.12468,0.06691,,0.16072,0.10057,0.07843,0.09256,,0.14977,0.01903,0.07416,0.04583,0.17598,0.07294,0.18048,0.16820,0.08728,0.29000,0.25994,0.19807,0.18168,0.18474,0.17538,0.45807,0.18530,,0.09625,0.04313,0.09145,0.01128,0.18685
WY,11/6/16,0.07250,,,,0.09118,0.07939,,0.09136,0.10686,0.06306,0.05714,,0.10369,,0.12490,0.23979,,0.49184,0.11459,0.23786,,,,,,0.05031,0.41610,,0.18750,,,,,
AK,11/13/16,0.05544,0.06280,0.38194,,0.20918,,,,0.08172,0.24113,,,0.03965,,,0.18338,0.05067,0.18807,0.17526,0.36381,0.60434,0.32504,,0.09465,0.38503,,0.15911,0.38617,0.14339,,0.26962,0.19058,0.02350,0.19470
AL,11/13/16,0.08556,0.02907,0.04421,0.04010,0.03228,0.04685,0.10338,0.06469,0.12611,0.11908,0.02023,0.20873,0.07343,0.23850,0.08844,0.11320,0.05474,0.31925,0.14876,0.42108,0.37308,0.25080,0.06370,0.04382,0.08913,0.03266,0.27009,0.31784,0.06639,0.12382,0.13870,0.08824,0.01451,0.13521
AR,11/13/16,0.09422,0.05336,0.16227,0.11040,0.01975,,0.14231,0.07915,0.09259,0.04098,0.01857,0.08841,0.08984,0.19698,0.05411,0.02597,,0.55932,0.32268,0.51523,0.17119,0.30688,,0.13406,0.08179,0.04359,0.18026,0.43752,0.16246,0.13257,0.07637,0.21594,0.01331,0.05515
AZ,11/13/16,0.14456,0.05263,0.15117,0.06654,0.10389,0.03392,0.14037,0.13012,0.08371,0.13922,0.01628,0.12596,0.08493,0.15831,0.06227,0.08539,0.02359,0.40282,0.36724,0.45738,0.42774,0.36323,0.06727,0.13223,0.21513,0.03941,0.34079,0.27571,0.18695,0.14321,0.25109,0.12424,0.03282,0.11786
CA,11/13/16,0.08400,0.04210,0.15620,0.08710,0.09443,0.04152,0.13923,0.10398,0.18080,0.08924,0.02432,0.15485,0.08878,0.13573,0.05123,0.12786,0.05232,0.48039,0.40186,0.50245,0.42460,0.55640,0.07472,0.14468,0.19360,0.04566,0.31361,0.28824,0.22111,0.10757,0.11448,0.16610,0.02205,0.16969
CO,11/13/16,0.11990,0.04322,0.14080,0.03832,0.10967,0.05371,0.10701,0.10989,0.04820,0.08534,0.01504,0.12273,0.08575,0.18231,0.05634,0.10816,0.02491,0.36976,0.16368,0.35764,0.34460,0.37278,0.05072,0.08375,0.28387,0.07754,0.29718,0.27839,0.12687,0.03944,0.04418,0.03747,0.02310,0.07656
